"assay_type","feature_id","original_class","name","quality","method","group","chain_length","mean_value__DMEM","mean_value__3T3-L1","mean_value__Adipocytes","mean_value__BMC + 3T3-L1","mean_value__BMC + Adipocytes","median_value__DMEM","median_value__3T3-L1","median_value__Adipocytes","median_value__BMC + 3T3-L1","median_value__BMC + Adipocytes","log2FC_BMC_Adipo_vs_BMC_3T3","log2FC_Adipo_vs_3T3","log2FC_BMC_Adipo_vs_Adipo","log2FC_BMC_3T3_vs_3T3","bmc_effect_adipocyte_abs","bmc_effect_3T3_abs","delta_bmc_effect_abs","bmc_effect_adipocyte_log2","bmc_effect_3T3_log2","delta_bmc_effect_log2","biological_pattern"
"Water-soluble",180,"Lys-Metabs","Aminoadipic Acid (2 BHA)",3,NA,"Other/Unclassified",NA,1060.37568746973,12501.3230302866,1586.21417739026,4536.4181852383,4073.65051338561,1079.81585143771,12150.6359117627,1713.96187044602,4395.83086989,4057.62103423613,-0.115501750120599,-2.82562490014065,1.24329911439706,-1.46682403562299,2343.65916379011,-7754.80504187268,10098.4642056628,1.24329911439706,-1.46682403562299,2.71012315002005,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",31,"non-ess. AA","Glutamine (1 AQC)",3,NA,"Other/Unclassified",NA,77627.375637314,2596.39218723867,33926.1921461975,27400.2703200138,47706.2991111606,79009.1121165697,2512.8878325887,33533.6935919375,24359.7769414023,50485.9801398313,1.05138188705089,3.73819321813088,0.590271411297307,3.27708274237729,16952.2865478938,21846.8891088136,-4894.6025609198,0.590271411297307,3.27708274237729,-2.68681133107998,"Adipocyte-enriched; further increased after BMC co-culture"
"Water-soluble",74,"Ac-AA","Acetylserine (1 BHA)",3,NA,"Other/Unclassified",NA,179.858070365835,1597.29327759628,302.225036143259,949.367348657751,1117.87462635796,180.071074000153,1632.08348187447,305.790111264146,925.021663817614,985.904308213336,0.0919604718961102,-2.41610119551117,1.68890587240796,-0.819155794999328,680.11419694919,-707.061818056855,1387.17601500604,1.68890587240796,-0.819155794999328,2.50806166740728,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",70,"Ac-AA","N-Ac-Cys-Ebs[80]",3,NA,"Other/Unclassified",NA,0.203529548027535,4.37798126452702,9.77036001779743,0.646862991307278,5.0852775221356,0.000361759949768965,4.56634087428898,4.21061648360342,0.746783209483302,3.7527283303053,2.32917845624869,-0.117007083555473,-0.166091622591946,-2.6122771623961,-0.45788815329812,-3.81955766480568,3.36166951150756,-0.166091622591946,-2.6122771623961,2.44618553980416,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",248,"Yang Cycle","a-Keto-glutaramate (neg.)",3,NA,"Other/Unclassified",NA,1926.250024195,158.535413403204,1094.89158948458,1210.43669570019,1702.47441988551,1907.18065496297,150.075307220281,1049.1155867361,1228.42527849397,1702.72230162458,0.471033058422683,2.8054151097439,0.698669527699896,3.03305157902112,653.606714888474,1078.34997127369,-424.743256385219,0.698669527699896,3.03305157902112,-2.33438205132122,"Adipocyte-enriched; further increased after BMC co-culture"
"Water-soluble",407,"Urea Cycle","Ornithine (2 AQC) (2+)",1,NA,"Other/Unclassified",NA,1136.14062190692,1466.11869337647,2810.01335110469,20634.8643239652,8496.12117238635,1145.22031036713,1336.91806623348,2910.92728101393,16079.8340082178,7157.80087336409,-1.16766419935228,1.1225677476212,1.2980376098233,3.58826955679677,4246.87359235016,14742.9159419843,-10496.0423496342,1.2980376098233,3.58826955679677,-2.29023194697348,"Adipocyte-enriched; further increased after BMC co-culture"
"Water-soluble",492,"Vitamins","Ascorbate (neg.)",3,NA,"Other/Unclassified",NA,1261.37838130014,2383.78734221809,597.691590771781,481.218547071306,479.054123458441,1222.50091503755,2503.0053948641,611.453746877004,466.313165079093,499.698036273895,0.0997573877364903,-2.03334612452315,-0.291186822365712,-2.42429033462535,-111.75571060311,-2036.692229785,1924.93651918189,-0.291186822365712,-2.42429033462535,2.13310351225964,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",448,"Purines","GMP (pos.)",3,NA,"Other/Unclassified",NA,19.3288340659919,14.9922634225808,46.8738658826549,27.0975105213588,35.3792347287783,7.95984633169256,10.7782199031869,50.5222208898664,25.6078146008981,29.8213307846066,0.219760502684641,2.22879913257544,-0.760573419763795,1.248465210127,-20.7008901052598,14.8295946977112,-35.530484802971,-0.760573419763795,1.248465210127,-2.00903862989079,"Adipocyte-enriched; reduced after BMC co-culture"
"Water-soluble",298,"Glycerol Metabs","GPI",3,NA,"Other/Unclassified",NA,0.0002069998266313,2.41166143670872,18.4952816399803,7.01235182120284,13.3879439104789,0.000206654229957479,2.15247175602397,18.051946943606,6.75591442418882,14.2858622468437,1.08036515599562,3.06808823053768,-0.337566328282342,1.65015674625972,-3.76608469676224,4.60344266816485,-8.36952736492709,-0.337566328282342,1.65015674625972,-1.98772307454206,"Stronger BMC-associated depletion in adipocyte context"
"Water-soluble",315,"TCA Cycle","Succinate (2 BHA)",2,NA,"Other/Unclassified",NA,287999.51831096,63361.8742072508,79381.9825369821,143538.594794729,45310.1592517319,289759.93619578,63778.6600664198,79837.5613022162,144234.344523505,46145.9183838703,-1.64413978249199,0.323993864999439,-0.790864606317339,1.17726904117409,-33691.6429183458,80455.6844570849,-114147.327375431,-0.790864606317339,1.17726904117409,-1.96813364749143,"Stronger BMC-associated depletion in adipocyte context"
